client_id,euribor_three_months,cons_price_idx
9039,4.866,94.465
9040,4.866,94.465
9041,4.866,94.465
9042,4.866,94.465
9043,4.866,94.465
9044,4.866,94.465
9045,4.866,94.465
9046,4.866,94.465
9047,4.866,94.465
9048,4.866,94.465
9049,4.866,94.465
9050,4.866,94.465
9051,4.866,94.465
9052,4.866,94.465
9053,4.866,94.465
9054,4.866,94.465
9055,4.866,94.465
9056,4.866,94.465
9057,4.866,94.465
9058,4.866,94.465
9059,4.866,94.465
9060,4.866,94.465
9061,4.866,94.465
9062,4.866,94.465
9063,4.866,94.465
9064,4.866,94.465
9065,4.866,94.465
9066,4.866,94.465
9067,4.866,94.465
9068,4.866,94.465
9069,4.866,94.465
9070,4.866,94.465
9071,4.866,94.465
9072,4.866,94.465
9073,4.866,94.465
9074,4.866,94.465
9075,4.866,94.465
9076,4.866,94.465
9077,4.866,94.465
9078,4.866,94.465
9079,4.866,94.465
9080,4.866,94.465
9081,4.967,94.465
9082,4.967,94.465
9083,4.967,94.465
9084,4.967,94.465
9085,4.967,94.465
9086,4.967,94.465
9087,4.967,94.465
9088,4.967,94.465
9089,4.967,94.465
9090,4.967,94.465
9091,4.967,94.465
9092,4.967,94.465
9093,4.967,94.465
9094,4.967,94.465
9095,4.967,94.465
9096,4.967,94.465
9097,4.967,94.465
9098,4.967,94.465
9099,4.967,94.465
9100,4.967,94.465
9101,4.967,94.465
9102,4.967,94.465
9103,4.967,94.465
9104,4.967,94.465
9105,4.967,94.465
9106,4.967,94.465
9107,4.967,94.465
9108,4.967,94.465
9109,4.967,94.465
9110,4.967,94.465
9111,4.967,94.465
9112,4.967,94.465
9113,4.967,94.465
9114,4.967,94.465
9115,4.967,94.465
9116,4.967,94.465
9117,4.967,94.465
9118,4.967,94.465
9119,4.967,94.465
9120,4.967,94.465
9121,4.967,94.465
9122,4.967,94.465
9123,4.967,94.465
9124,4.967,94.465
9125,4.967,94.465
9126,4.967,94.465
9127,4.967,94.465
9128,4.967,94.465
9129,4.967,94.465
9130,4.967,94.465
9131,4.967,94.465
9132,4.967,94.465
9133,4.967,94.465
9134,4.967,94.465
9135,4.967,94.465
9136,4.967,94.465
9137,4.967,94.465
9138,4.967,94.465
9139,4.967,94.465
9140,4.967,94.465
9141,4.967,94.465
9142,4.967,94.465
9143,4.967,94.465
9144,4.967,94.465
9145,4.967,94.465
9146,4.967,94.465
9147,4.967,94.465
9148,4.967,94.465
9149,4.967,94.465
9150,4.967,94.465
9151,4.967,94.465
9152,4.967,94.465
9153,4.967,94.465
9154,4.967,94.465
9155,4.967,94.465
9156,4.967,94.465
9157,4.967,94.465
9158,4.967,94.465
9159,4.967,94.465
9160,4.967,94.465
9161,4.967,94.465
9162,4.967,94.465
9163,4.967,94.465
9164,4.967,94.465
9165,4.967,94.465
9166,4.967,94.465
9167,4.967,94.465
9168,4.967,94.465
9169,4.967,94.465
9170,4.967,94.465
9171,4.967,94.465
9172,4.967,94.465
9173,4.967,94.465
9174,4.967,94.465
9175,4.967,94.465
9176,4.967,94.465
9177,4.967,94.465
9178,4.967,94.465
9179,4.967,94.465
9180,4.967,94.465
9181,4.967,94.465
9182,4.967,94.465
9183,4.967,94.465
9184,4.967,94.465
9185,4.967,94.465
9186,4.967,94.465
9187,4.967,94.465
9188,4.967,94.465
9189,4.967,94.465
9190,4.967,94.465
9191,4.967,94.465
9192,4.967,94.465
9193,4.967,94.465
9194,4.967,94.465
9195,4.967,94.465
9196,4.967,94.465
9197,4.967,94.465
9198,4.967,94.465
9199,4.967,94.465
9200,4.967,94.465
9201,4.967,94.465
9202,4.967,94.465
9203,4.967,94.465
9204,4.967,94.465
9205,4.967,94.465
9206,4.967,94.465
9207,4.967,94.465
9208,4.967,94.465
9209,4.967,94.465
9210,4.967,94.465
9211,4.967,94.465
9212,4.967,94.465
9213,4.967,94.465
9214,4.967,94.465
9215,4.967,94.465
9216,4.967,94.465
9217,4.967,94.465
9218,4.967,94.465
9219,4.967,94.465
9220,4.967,94.465
9221,4.967,94.465
9222,4.967,94.465
9223,4.967,94.465
9224,4.967,94.465
9225,4.967,94.465
9226,4.967,94.465
9227,4.967,94.465
9228,4.967,94.465
9229,4.967,94.465
9230,4.967,94.465
9231,4.967,94.465
9232,4.967,94.465
9233,4.967,94.465
9234,4.967,94.465
9235,4.967,94.465
9236,4.967,94.465
9237,4.967,94.465
9238,4.967,94.465
9239,4.967,94.465
9240,4.967,94.465
9241,4.967,94.465
9242,4.967,94.465
9243,4.967,94.465
9244,4.967,94.465
9245,4.967,94.465
9246,4.967,94.465
9247,4.967,94.465
9248,4.967,94.465
9249,4.967,94.465
9250,4.967,94.465
9251,4.967,94.465
9252,4.967,94.465
9253,4.967,94.465
9254,4.967,94.465
9255,4.967,94.465
9256,4.967,94.465
9257,4.967,94.465
9258,4.967,94.465
9259,4.967,94.465
9260,4.967,94.465
9261,4.967,94.465
9262,4.967,94.465
9263,4.967,94.465
9264,4.967,94.465
9265,4.967,94.465
9266,4.967,94.465
9267,4.967,94.465
9268,4.967,94.465
9269,4.967,94.465
9270,4.967,94.465
9271,4.967,94.465
9272,4.967,94.465
9273,4.967,94.465
9274,4.967,94.465
9275,4.967,94.465
9276,4.967,94.465
9277,4.967,94.465
9278,4.967,94.465
9279,4.967,94.465
9280,4.967,94.465
9281,4.967,94.465
9282,4.967,94.465
9283,4.967,94.465
9284,4.967,94.465
9285,4.967,94.465
9286,4.967,94.465
9287,4.967,94.465
9288,4.967,94.465
9289,4.967,94.465
9290,4.967,94.465
9291,4.967,94.465
9292,4.967,94.465
9293,4.967,94.465
9294,4.967,94.465
9295,4.967,94.465
9296,4.967,94.465
9297,4.967,94.465
9298,4.967,94.465
9299,4.967,94.465
9300,4.967,94.465
9301,4.967,94.465
9302,4.967,94.465
9303,4.967,94.465
9304,4.967,94.465
9305,4.967,94.465
9306,4.967,94.465
9307,4.967,94.465
9308,4.967,94.465
9309,4.967,94.465
9310,4.967,94.465
9311,4.967,94.465
9312,4.967,94.465
9313,4.967,94.465
9314,4.967,94.465
9315,4.967,94.465
9316,4.967,94.465
9317,4.967,94.465
9318,4.967,94.465
9319,4.967,94.465
9320,4.967,94.465
9321,4.967,94.465
9322,4.967,94.465
9323,4.967,94.465
9324,4.967,94.465
9325,4.967,94.465
9326,4.967,94.465
9327,4.967,94.465
9328,4.967,94.465
9329,4.967,94.465
9330,4.967,94.465
9331,4.967,94.465
9332,4.967,94.465
9333,4.967,94.465
9334,4.967,94.465
9335,4.967,94.465
9336,4.967,94.465
9337,4.967,94.465
9338,4.967,94.465
9339,4.967,94.465
9340,4.967,94.465
9341,4.967,94.465
9342,4.967,94.465
9343,4.967,94.465
9344,4.967,94.465
9345,4.967,94.465
9346,4.967,94.465
9347,4.967,94.465
9348,4.967,94.465
9349,4.967,94.465
9350,4.967,94.465
9351,4.967,94.465
9352,4.967,94.465
9353,4.967,94.465
9354,4.967,94.465
9355,4.967,94.465
9356,4.967,94.465
9357,4.967,94.465
9358,4.967,94.465
9359,4.967,94.465
9360,4.967,94.465
9361,4.967,94.465
9362,4.967,94.465
9363,4.967,94.465
9364,4.967,94.465
9365,4.967,94.465
9366,4.967,94.465
9367,4.967,94.465
9368,4.967,94.465
9369,4.967,94.465
9370,4.967,94.465
9371,4.967,94.465
9372,4.967,94.465
9373,4.967,94.465
9374,4.967,94.465
9375,4.967,94.465
9376,4.967,94.465
9377,4.967,94.465
9378,4.967,94.465
9379,4.967,94.465
9380,4.967,94.465
9381,4.967,94.465
9382,4.967,94.465
9383,4.967,94.465
9384,4.967,94.465
9385,4.967,94.465
9386,4.967,94.465
9387,4.967,94.465
9388,4.967,94.465
9389,4.967,94.465
9390,4.967,94.465
9391,4.967,94.465
9392,4.967,94.465
9393,4.967,94.465
9394,4.967,94.465
9395,4.967,94.465
9396,4.967,94.465
9397,4.967,94.465
9398,4.967,94.465
9399,4.967,94.465
9400,4.967,94.465
9401,4.967,94.465
9402,4.967,94.465
9403,4.967,94.465
9404,4.967,94.465
9405,4.967,94.465
9406,4.967,94.465
9407,4.967,94.465
9408,4.967,94.465
9409,4.967,94.465
9410,4.967,94.465
9411,4.967,94.465
9412,4.967,94.465
9413,4.967,94.465
9414,4.967,94.465
9415,4.967,94.465
9416,4.967,94.465
9417,4.967,94.465
9418,4.967,94.465
9419,4.967,94.465
9420,4.967,94.465
9421,4.967,94.465
9422,4.967,94.465
9423,4.967,94.465
9424,4.967,94.465
9425,4.967,94.465
9426,4.967,94.465
9427,4.967,94.465
9428,4.967,94.465
9429,4.967,94.465
9430,4.967,94.465
9431,4.967,94.465
9432,4.967,94.465
9433,4.967,94.465
9434,4.967,94.465
9435,4.967,94.465
9436,4.967,94.465
9437,4.967,94.465
9438,4.967,94.465
9439,4.967,94.465
9440,4.967,94.465
9441,4.967,94.465
9442,4.967,94.465
9443,4.967,94.465
9444,4.967,94.465
9445,4.967,94.465
9446,4.967,94.465
9447,4.967,94.465
9448,4.967,94.465
9449,4.967,94.465
9450,4.967,94.465
9451,4.967,94.465
9452,4.967,94.465
9453,4.967,94.465
9454,4.967,94.465
9455,4.967,94.465
9456,4.967,94.465
9457,4.967,94.465
9458,4.967,94.465
9459,4.967,94.465
9460,4.967,94.465
9461,4.967,94.465
9462,4.967,94.465
9463,4.967,94.465
9464,4.967,94.465
9465,4.967,94.465
9466,4.967,94.465
9467,4.967,94.465
9468,4.967,94.465
9469,4.967,94.465
9470,4.967,94.465
9471,4.967,94.465
9472,4.961,94.465
9473,4.961,94.465
9474,4.961,94.465
9475,4.961,94.465
9476,4.961,94.465
9477,4.961,94.465
9478,4.961,94.465
9479,4.961,94.465
9480,4.961,94.465
9481,4.961,94.465
9482,4.961,94.465
9483,4.961,94.465
9484,4.961,94.465
9485,4.961,94.465
9486,4.961,94.465
9487,4.961,94.465
9488,4.961,94.465
9489,4.961,94.465
9490,4.961,94.465
9491,4.961,94.465
9492,4.961,94.465
9493,4.961,94.465
9494,4.961,94.465
9495,4.961,94.465
9496,4.961,94.465
9497,4.961,94.465
9498,4.961,94.465
9499,4.961,94.465
9500,4.961,94.465
9501,4.961,94.465
9502,4.961,94.465
9503,4.961,94.465
9504,4.961,94.465
9505,4.961,94.465
9506,4.961,94.465
9507,4.961,94.465
9508,4.961,94.465
9509,4.961,94.465
9510,4.961,94.465
9511,4.961,94.465
9512,4.961,94.465
9513,4.961,94.465
9514,4.961,94.465
9515,4.961,94.465
9516,4.961,94.465
9517,4.961,94.465
9518,4.961,94.465
9519,4.961,94.465
9520,4.961,94.465
9521,4.961,94.465
9522,4.961,94.465
9523,4.961,94.465
9524,4.961,94.465
9525,4.961,94.465
9526,4.961,94.465
9527,4.961,94.465
9528,4.961,94.465
9529,4.961,94.465
9530,4.961,94.465
9531,4.961,94.465
9532,4.961,94.465
9533,4.961,94.465
9534,4.961,94.465
9535,4.961,94.465
9536,4.961,94.465
9537,4.961,94.465
9538,4.961,94.465
9539,4.961,94.465
9540,4.961,94.465
9541,4.961,94.465
9542,4.961,94.465
9543,4.961,94.465
9544,4.961,94.465
9545,4.961,94.465
9546,4.961,94.465
9547,4.961,94.465
9548,4.961,94.465
9549,4.961,94.465
9550,4.961,94.465
9551,4.961,94.465
9552,4.961,94.465
9553,4.961,94.465
9554,4.961,94.465
9555,4.961,94.465
9556,4.961,94.465
9557,4.961,94.465
9558,4.961,94.465
9559,4.961,94.465
9560,4.961,94.465
9561,4.961,94.465
9562,4.961,94.465
9563,4.961,94.465
9564,4.961,94.465
9565,4.961,94.465
9566,4.961,94.465
9567,4.961,94.465
9568,4.961,94.465
9569,4.961,94.465
9570,4.961,94.465
9571,4.961,94.465
9572,4.961,94.465
9573,4.961,94.465
9574,4.961,94.465
9575,4.961,94.465
9576,4.961,94.465
9577,4.961,94.465
9578,4.961,94.465
9579,4.961,94.465
9580,4.961,94.465
9581,4.961,94.465
9582,4.961,94.465
9583,4.961,94.465
9584,4.961,94.465
9585,4.961,94.465
9586,4.961,94.465
9587,4.961,94.465
9588,4.961,94.465
9589,4.961,94.465
9590,4.961,94.465
9591,4.961,94.465
9592,4.961,94.465
9593,4.961,94.465
9594,4.961,94.465
9595,4.961,94.465
9596,4.961,94.465
9597,4.961,94.465
9598,4.961,94.465
9599,4.961,94.465
9600,4.961,94.465
9601,4.961,94.465
9602,4.961,94.465
9603,4.961,94.465
9604,4.961,94.465
9605,4.961,94.465
9606,4.961,94.465
9607,4.961,94.465
9608,4.961,94.465
9609,4.961,94.465
9610,4.961,94.465
9611,4.961,94.465
9612,4.961,94.465
9613,4.961,94.465
9614,4.961,94.465
9615,4.961,94.465
9616,4.961,94.465
9617,4.961,94.465
9618,4.961,94.465
9619,4.961,94.465
9620,4.961,94.465
9621,4.961,94.465
9622,4.961,94.465
9623,4.961,94.465
9624,4.961,94.465
9625,4.961,94.465
9626,4.961,94.465
9627,4.961,94.465
9628,4.961,94.465
9629,4.961,94.465
9630,4.961,94.465
9631,4.961,94.465
9632,4.961,94.465
9633,4.961,94.465
9634,4.961,94.465
9635,4.961,94.465
9636,4.961,94.465
9637,4.961,94.465
9638,4.961,94.465
9639,4.961,94.465
9640,4.961,94.465
9641,4.961,94.465
9642,4.961,94.465
9643,4.961,94.465
9644,4.961,94.465
9645,4.961,94.465
9646,4.961,94.465
9647,4.961,94.465
9648,4.961,94.465
9649,4.961,94.465
9650,4.961,94.465
9651,4.961,94.465
9652,4.961,94.465
9653,4.961,94.465
9654,4.961,94.465
9655,4.961,94.465
9656,4.961,94.465
9657,4.961,94.465
9658,4.961,94.465
9659,4.961,94.465
9660,4.961,94.465
9661,4.961,94.465
9662,4.961,94.465
9663,4.961,94.465
9664,4.961,94.465
9665,4.961,94.465
9666,4.961,94.465
9667,4.961,94.465
9668,4.961,94.465
9669,4.961,94.465
9670,4.961,94.465
9671,4.961,94.465
9672,4.961,94.465
9673,4.961,94.465
9674,4.961,94.465
9675,4.961,94.465
9676,4.961,94.465
9677,4.961,94.465
9678,4.961,94.465
9679,4.961,94.465
9680,4.961,94.465
9681,4.961,94.465
9682,4.961,94.465
9683,4.961,94.465
9684,4.961,94.465
9685,4.961,94.465
9686,4.961,94.465
9687,4.961,94.465
9688,4.961,94.465
9689,4.961,94.465
9690,4.961,94.465
9691,4.961,94.465
9692,4.961,94.465
9693,4.961,94.465
9694,4.961,94.465
9695,4.961,94.465
9696,4.961,94.465
9697,4.961,94.465
9698,4.961,94.465
9699,4.961,94.465
9700,4.961,94.465
9701,4.961,94.465
9702,4.961,94.465
9703,4.961,94.465
9704,4.961,94.465
9705,4.961,94.465
9706,4.961,94.465
9707,4.961,94.465
9708,4.961,94.465
9709,4.961,94.465
9710,4.961,94.465
9711,4.961,94.465
9712,4.961,94.465
9713,4.961,94.465
9714,4.961,94.465
9715,4.961,94.465
9716,4.961,94.465
9717,4.961,94.465
9718,4.961,94.465
9719,4.961,94.465
9720,4.961,94.465
9721,4.961,94.465
9722,4.961,94.465
9723,4.961,94.465
9724,4.961,94.465
9725,4.961,94.465
9726,4.961,94.465
9727,4.961,94.465
9728,4.961,94.465
9729,4.961,94.465
9730,4.961,94.465
9731,4.961,94.465
9732,4.961,94.465
9733,4.961,94.465
9734,4.961,94.465
9735,4.961,94.465
9736,4.961,94.465
9737,4.961,94.465
9738,4.961,94.465
9739,4.961,94.465
9740,4.961,94.465
9741,4.961,94.465
9742,4.961,94.465
9743,4.961,94.465
9744,4.961,94.465
9745,4.961,94.465
9746,4.961,94.465
9747,4.961,94.465
9748,4.961,94.465
9749,4.961,94.465
9750,4.961,94.465
9751,4.961,94.465
9752,4.961,94.465
9753,4.961,94.465
9754,4.961,94.465
9755,4.961,94.465
9756,4.961,94.465
9757,4.961,94.465
9758,4.961,94.465
9759,4.961,94.465
9760,4.961,94.465
9761,4.961,94.465
9762,4.961,94.465
9763,4.961,94.465
9764,4.961,94.465
9765,4.961,94.465
9766,4.961,94.465
9767,4.961,94.465
9768,4.961,94.465
9769,4.961,94.465
9770,4.961,94.465
9771,4.961,94.465
9772,4.961,94.465
9773,4.961,94.465
9774,4.961,94.465
9775,4.961,94.465
9776,4.961,94.465
9777,4.961,94.465
9778,4.961,94.465
9779,4.961,94.465
9780,4.959,94.465
9781,4.959,94.465
9782,4.959,94.465
9783,4.959,94.465
9784,4.959,94.465
9785,4.959,94.465
9786,4.959,94.465
9787,4.959,94.465
9788,4.959,94.465
9789,4.959,94.465
9790,4.959,94.465
9791,4.959,94.465
9792,4.959,94.465
9793,4.959,94.465
9794,4.959,94.465
9795,4.959,94.465
9796,4.959,94.465
9797,4.959,94.465
9798,4.959,94.465
9799,4.959,94.465
9800,4.959,94.465
9801,4.959,94.465
9802,4.959,94.465
9803,4.959,94.465
9804,4.959,94.465
9805,4.959,94.465
9806,4.959,94.465
9807,4.959,94.465
9808,4.959,94.465
9809,4.959,94.465
9810,4.959,94.465
9811,4.959,94.465
9812,4.959,94.465
9813,4.959,94.465
9814,4.959,94.465
9815,4.959,94.465
9816,4.959,94.465
9817,4.959,94.465
9818,4.959,94.465
9819,4.959,94.465
9820,4.959,94.465
9821,4.959,94.465
9822,4.959,94.465
9823,4.959,94.465
9824,4.959,94.465
9825,4.959,94.465
9826,4.959,94.465
9827,4.959,94.465
9828,4.959,94.465
9829,4.959,94.465
9830,4.959,94.465
9831,4.959,94.465
9832,4.959,94.465
9833,4.959,94.465
9834,4.959,94.465
9835,4.959,94.465
9836,4.959,94.465
9837,4.959,94.465
9838,4.959,94.465
9839,4.959,94.465
9840,4.959,94.465
9841,4.959,94.465
9842,4.959,94.465
9843,4.959,94.465
9844,4.959,94.465
9845,4.959,94.465
9846,4.959,94.465
9847,4.959,94.465
9848,4.959,94.465
9849,4.959,94.465
9850,4.959,94.465
9851,4.959,94.465
9852,4.959,94.465
9853,4.959,94.465
9854,4.959,94.465
9855,4.959,94.465
9856,4.959,94.465
9857,4.959,94.465
9858,4.959,94.465
9859,4.959,94.465
9860,4.959,94.465
9861,4.959,94.465
9862,4.959,94.465
9863,4.959,94.465
9864,4.959,94.465
9865,4.959,94.465
9866,4.959,94.465
9867,4.959,94.465
9868,4.959,94.465
9869,4.959,94.465
9870,4.959,94.465
9871,4.959,94.465
9872,4.959,94.465
9873,4.959,94.465
9874,4.959,94.465
9875,4.959,94.465
9876,4.959,94.465
9877,4.959,94.465
9878,4.959,94.465
9879,4.959,94.465
9880,4.959,94.465
9881,4.959,94.465
9882,4.959,94.465
9883,4.959,94.465
9884,4.959,94.465
9885,4.959,94.465
9886,4.959,94.465
9887,4.959,94.465
9888,4.959,94.465
9889,4.959,94.465
9890,4.959,94.465
9891,4.959,94.465
9892,4.959,94.465
9893,4.959,94.465
9894,4.959,94.465
9895,4.959,94.465
9896,4.959,94.465
9897,4.959,94.465
9898,4.959,94.465
9899,4.959,94.465
9900,4.959,94.465
9901,4.959,94.465
9902,4.959,94.465
9903,4.959,94.465
9904,4.959,94.465
9905,4.959,94.465
9906,4.959,94.465
9907,4.959,94.465
9908,4.959,94.465
9909,4.959,94.465
9910,4.959,94.465
9911,4.959,94.465
9912,4.959,94.465
9913,4.959,94.465
9914,4.959,94.465
9915,4.959,94.465
9916,4.959,94.465
9917,4.959,94.465
9918,4.959,94.465
9919,4.959,94.465
9920,4.959,94.465
9921,4.959,94.465
9922,4.959,94.465
9923,4.959,94.465
9924,4.959,94.465
9925,4.959,94.465
9926,4.959,94.465
9927,4.959,94.465
9928,4.959,94.465
9929,4.959,94.465
9930,4.959,94.465
9931,4.959,94.465
9932,4.959,94.465
9933,4.959,94.465
9934,4.959,94.465
9935,4.959,94.465
9936,4.959,94.465
9937,4.959,94.465
9938,4.959,94.465
9939,4.959,94.465
9940,4.959,94.465
9941,4.959,94.465
9942,4.959,94.465
9943,4.959,94.465
9944,4.959,94.465
9945,4.959,94.465
9946,4.959,94.465
9947,4.959,94.465
9948,4.959,94.465
9949,4.959,94.465
9950,4.959,94.465
9951,4.959,94.465
9952,4.959,94.465
9953,4.959,94.465
9954,4.959,94.465
9955,4.959,94.465
9956,4.959,94.465
9957,4.959,94.465
9958,4.959,94.465
9959,4.959,94.465
9960,4.959,94.465
9961,4.959,94.465
9962,4.959,94.465
9963,4.959,94.465
9964,4.959,94.465
9965,4.959,94.465
9966,4.959,94.465
9967,4.959,94.465
9968,4.959,94.465
9969,4.959,94.465
9970,4.959,94.465
9971,4.959,94.465
9972,4.959,94.465
9973,4.959,94.465
9974,4.959,94.465
9975,4.959,94.465
9976,4.959,94.465
9977,4.959,94.465
9978,4.959,94.465
9979,4.959,94.465
9980,4.959,94.465
9981,4.959,94.465
9982,4.959,94.465
9983,4.959,94.465
9984,4.959,94.465
9985,4.959,94.465
9986,4.959,94.465
9987,4.959,94.465
9988,4.959,94.465
9989,4.959,94.465
9990,4.959,94.465
9991,4.959,94.465
9992,4.959,94.465
9993,4.959,94.465
9994,4.959,94.465
9995,4.959,94.465
9996,4.959,94.465
9997,4.959,94.465
9998,4.959,94.465
9999,4.959,94.465
10000,4.959,94.465
10001,4.959,94.465
10002,4.959,94.465
10003,4.959,94.465
10004,4.959,94.465
10005,4.959,94.465
10006,4.959,94.465
10007,4.959,94.465
10008,4.959,94.465
10009,4.959,94.465
10010,4.959,94.465
10011,4.959,94.465
10012,4.959,94.465
10013,4.959,94.465
10014,4.959,94.465
10015,4.959,94.465
10016,4.959,94.465
10017,4.958,94.465
10018,4.958,94.465
10019,4.958,94.465
10020,4.958,94.465
10021,4.958,94.465
10022,4.958,94.465
10023,4.958,94.465
10024,4.958,94.465
10025,4.958,94.465
10026,4.958,94.465
10027,4.958,94.465
10028,4.958,94.465
10029,4.958,94.465
10030,4.958,94.465
10031,4.958,94.465
10032,4.958,94.465
10033,4.958,94.465
10034,4.958,94.465
10035,4.958,94.465
10036,4.958,94.465
10037,4.958,94.465
10038,4.958,94.465
10039,4.958,94.465
10040,4.958,94.465
10041,4.958,94.465
10042,4.958,94.465
10043,4.958,94.465
10044,4.958,94.465
10045,4.958,94.465
10046,4.958,94.465
10047,4.958,94.465
10048,4.958,94.465
10049,4.958,94.465
10050,4.958,94.465
10051,4.958,94.465
10052,4.958,94.465
10053,4.958,94.465
10054,4.958,94.465
10055,4.958,94.465
10056,4.958,94.465
10057,4.958,94.465
10058,4.958,94.465
10059,4.958,94.465
10060,4.958,94.465
10061,4.958,94.465
10062,4.958,94.465
10063,4.958,94.465
10064,4.958,94.465
10065,4.958,94.465
10066,4.958,94.465
10067,4.958,94.465
10068,4.958,94.465
10069,4.958,94.465
10070,4.958,94.465
10071,4.958,94.465
10072,4.958,94.465
10073,4.958,94.465
10074,4.958,94.465
10075,4.958,94.465
10076,4.958,94.465
10077,4.958,94.465
10078,4.958,94.465
10079,4.958,94.465
10080,4.958,94.465
10081,4.958,94.465
10082,4.958,94.465
10083,4.958,94.465
10084,4.958,94.465
10085,4.958,94.465
10086,4.958,94.465
10087,4.958,94.465
10088,4.958,94.465
10089,4.958,94.465
10090,4.958,94.465
10091,4.958,94.465
10092,4.958,94.465
10093,4.958,94.465
10094,4.958,94.465
10095,4.958,94.465
10096,4.958,94.465
10097,4.958,94.465
10098,4.958,94.465
10099,4.958,94.465
10100,4.958,94.465
10101,4.958,94.465
10102,4.958,94.465
10103,4.958,94.465
10104,4.958,94.465
10105,4.958,94.465
10106,4.958,94.465
10107,4.958,94.465
10108,4.958,94.465
10109,4.958,94.465
10110,4.958,94.465
10111,4.958,94.465
10112,4.958,94.465
10113,4.958,94.465
10114,4.958,94.465
10115,4.958,94.465
10116,4.958,94.465
10117,4.958,94.465
10118,4.958,94.465
10119,4.958,94.465
10120,4.958,94.465
10121,4.958,94.465
10122,4.958,94.465
10123,4.958,94.465
10124,4.958,94.465
10125,4.958,94.465
10126,4.958,94.465
10127,4.958,94.465
10128,4.958,94.465
10129,4.958,94.465
10130,4.958,94.465
10131,4.958,94.465
10132,4.958,94.465
10133,4.958,94.465
10134,4.958,94.465
10135,4.958,94.465
10136,4.958,94.465
10137,4.958,94.465
10138,4.958,94.465
10139,4.958,94.465
10140,4.958,94.465
10141,4.958,94.465
10142,4.958,94.465
10143,4.958,94.465
10144,4.958,94.465
10145,4.958,94.465
10146,4.958,94.465
10147,4.958,94.465
10148,4.958,94.465
10149,4.958,94.465
10150,4.958,94.465
10151,4.958,94.465
10152,4.958,94.465
10153,4.958,94.465
10154,4.958,94.465
10155,4.958,94.465
10156,4.958,94.465
10157,4.958,94.465
10158,4.958,94.465
10159,4.958,94.465
10160,4.958,94.465
10161,4.958,94.465
10162,4.958,94.465
10163,4.958,94.465
10164,4.958,94.465
10165,4.958,94.465
10166,4.958,94.465
10167,4.958,94.465
10168,4.958,94.465
10169,4.958,94.465
10170,4.958,94.465
10171,4.958,94.465
10172,4.958,94.465
10173,4.958,94.465
10174,4.958,94.465
10175,4.958,94.465
10176,4.958,94.465
10177,4.958,94.465
10178,4.958,94.465
10179,4.958,94.465
10180,4.958,94.465
10181,4.958,94.465
10182,4.958,94.465
10183,4.958,94.465
10184,4.958,94.465
10185,4.958,94.465
10186,4.958,94.465
10187,4.958,94.465
10188,4.958,94.465
10189,4.958,94.465
10190,4.958,94.465
10191,4.958,94.465
10192,4.958,94.465
10193,4.958,94.465
10194,4.958,94.465
10195,4.958,94.465
10196,4.958,94.465
10197,4.958,94.465
10198,4.958,94.465
10199,4.958,94.465
10200,4.958,94.465
10201,4.958,94.465
10202,4.958,94.465
10203,4.958,94.465
10204,4.958,94.465
10205,4.96,94.465
10206,4.96,94.465
10207,4.96,94.465
10208,4.96,94.465
10209,4.96,94.465
10210,4.96,94.465
10211,4.96,94.465
10212,4.96,94.465
10213,4.96,94.465
10214,4.96,94.465
10215,4.96,94.465
10216,4.96,94.465
10217,4.96,94.465
10218,4.96,94.465
10219,4.96,94.465
10220,4.96,94.465
10221,4.96,94.465
10222,4.96,94.465
10223,4.96,94.465
10224,4.96,94.465
10225,4.96,94.465
10226,4.96,94.465
10227,4.96,94.465
10228,4.96,94.465
10229,4.96,94.465
10230,4.96,94.465
10231,4.96,94.465
10232,4.96,94.465
10233,4.96,94.465
10234,4.96,94.465
10235,4.96,94.465
10236,4.96,94.465
10237,4.96,94.465
10238,4.96,94.465
10239,4.96,94.465
10240,4.96,94.465
10241,4.96,94.465
10242,4.96,94.465
10243,4.96,94.465
10244,4.96,94.465
10245,4.96,94.465
10246,4.96,94.465
10247,4.96,94.465
10248,4.96,94.465
10249,4.96,94.465
10250,4.96,94.465
10251,4.96,94.465
10252,4.96,94.465
10253,4.96,94.465
10254,4.96,94.465
10255,4.96,94.465
10256,4.96,94.465
10257,4.96,94.465
10258,4.96,94.465
10259,4.96,94.465
10260,4.96,94.465
10261,4.96,94.465
10262,4.96,94.465
10263,4.96,94.465
10264,4.96,94.465
10265,4.96,94.465
10266,4.96,94.465
10267,4.96,94.465
10268,4.96,94.465
10269,4.96,94.465
10270,4.96,94.465
10271,4.96,94.465
10272,4.96,94.465
10273,4.96,94.465
10274,4.96,94.465
10275,4.96,94.465
10276,4.96,94.465
10277,4.96,94.465
10278,4.96,94.465
10279,4.96,94.465
10280,4.96,94.465
10281,4.96,94.465
10282,4.96,94.465
10283,4.96,94.465
10284,4.96,94.465
10285,4.96,94.465
10286,4.96,94.465
10287,4.96,94.465
10288,4.96,94.465
10289,4.96,94.465
10290,4.96,94.465
10291,4.96,94.465
10292,4.96,94.465
10293,4.96,94.465
10294,4.96,94.465
10295,4.96,94.465
10296,4.96,94.465
10297,4.96,94.465
10298,4.96,94.465
10299,4.96,94.465
10300,4.96,94.465
10301,4.96,94.465
10302,4.96,94.465
10303,4.96,94.465
10304,4.96,94.465
10305,4.96,94.465
10306,4.96,94.465
10307,4.96,94.465
10308,4.96,94.465
